Product ID,SKU,Name,Price,Original Price,Discount,Description,Weight (kg),Dimensions (cm),Brand,Warranty (months),Stock (units),Trending,Category_Books,Category_Electronics,Category_Fashion,Category_Home & Kitchen,Category_Sports,Color_Black,Color_Blue,Color_Gray,Color_Green,Color_Red,Color_White,Color_Yellow
P128560,SKU-78988,Along Electronics,0.5561844773749102,0.7335179771246859,28%,Operation cause suddenly challenge activity suddenly dog structure person at bill.,0.9368421052631579,50x27x59,Young-Orozco,15,0.02,0,False,False,False,False,True,False,False,True,False,False,False,False
P680624,SKU-93386,Space Books,0.06565407273078451,0.09571728983946248,36%,National cultural century world suggest firm raise read marriage.,0.16842105263157894,30x67x57,Buck-Mendoza,11,0.674,1,False,False,False,False,True,False,False,True,False,False,False,False
P290916,SKU-85127,Early Sports,0.668274441213396,0.8823408729548136,28%,Reduce own agree fear administration fact American ahead reason.,0.7789473684210526,32x21x64,Hayes Group,23,0.776,1,False,False,False,False,True,False,False,True,False,False,False,False
P350046,SKU-62197,Station Sports,0.4272531198695181,0.43953941632045956,9%,Wide right central if any hundred particularly concern project.,0.5789473684210527,66x12x32,"Edwards, Young and Sutton",7,0.656,1,True,False,False,False,False,False,False,False,True,False,False,False
P837037,SKU-65439,Hour Electronics,0.12528301481870957,0.1988203313330256,40%,Message raise employee produce by there become reveal glass beat country upon reduce describe cost happen protect voice.,0.08421052631578949,96x17x82,Fowler Group,17,0.598,0,False,True,False,False,False,False,False,False,True,False,False,False
P69982,SKU-51350,Turn Home,0.16686875623705644,0.1681284300148741,10%,Decade style control least respond onto probably development garden raise cold listen tree allow about.,0.4105263157894737,26x37x39,"Brown, Tucker and Smith",14,0.794,0,False,False,False,True,False,False,False,False,False,False,True,False
P193099,SKU-59928,Fear Sports,0.32758898200508624,0.6305431604862286,50%,Strong government financial minute evidence science respond goal news data best.,0.9578947368421051,87x38x90,"Douglas, Dixon and Price",17,0.14400000000000002,1,False,False,False,True,False,False,False,False,False,False,False,True
P49363,SKU-88136,Probably Home,0.8147929565525309,0.9082371646920039,15%,Although debate common teacher teacher total million stay enter Democrat her.,0.8842105263157896,33x71x32,Fernandez LLC,12,0.776,1,False,False,False,True,False,False,False,True,False,False,False,False
P356395,SKU-98961,Push Electronics,0.5056227399053578,0.6761347899676873,29%,Who defense century thing live control character crime seem image sell lay receive case.,0.8421052631578947,14x14x38,Sullivan and Sons,15,0.6960000000000001,1,False,False,False,True,False,False,False,False,False,False,True,False
P270024,SKU-88140,Method Home,0.006577747255695168,0.001159152690157459,21%,Each machine family bank wear whom raise character contain major agree physical.,0.5578947368421052,23x90x83,"Conley, Arnold and Lane",9,0.716,0,False,False,False,False,True,True,False,False,False,False,False,False
P333679,SKU-16083,Specific Fashion,0.0693238762568004,0.13356413807252399,49%,Test tonight month very break court election same feel thing down amount particular.,0.8526315789473684,34x20x55,Olson PLC,20,0.9460000000000001,0,True,False,False,False,False,False,False,False,False,False,False,True
P496576,SKU-2698,Right Sports,0.586304765379374,0.9333589783043544,40%,Cup traditional sing travel chair president vote even prepare mission out visit maybe coach.,0.06315789473684211,24x95x43,Chavez-Allen,11,0.6880000000000001,1,False,False,True,False,False,False,True,False,False,False,False,False
P597879,SKU-85070,Southern Books,0.18751944888564592,0.18769554290403653,9%,You interest really from light realize night hard available investment stuff.,0.9157894736842105,48x23x99,Huff and Sons,7,0.86,1,False,False,True,False,False,False,False,False,True,False,False,False
P707289,SKU-17663,Compare Electronics,0.5045067762600196,0.7164435554187824,33%,Fire force our near worry key determine soldier garden conference.,0.9578947368421051,81x78x93,Ross Inc,23,0.536,0,False,False,False,True,False,False,False,True,False,False,False,False
P208631,SKU-5820,Set Electronics,0.3794705610936444,0.6487869928706981,44%,Account left memory become outside specific current me these gun.,0.48421052631578937,57x26x34,Schmidt Group,24,0.936,0,False,False,True,False,False,False,False,False,False,True,False,False
P193603,SKU-94523,Believe Home,0.5687176075456312,0.5749499923065087,7%,Those computer think despite manage possible these south act purpose concern yourself site provide husband beyond onto travel green series.,0.7894736842105263,19x14x69,"Carter, Harris and Powell",11,0.486,0,False,False,False,False,True,False,False,False,False,False,True,False
P424426,SKU-78654,Seven Fashion,0.31168113484918397,0.5046468687490383,41%,Official way whose meeting election when anything heavy seek everything various culture industry line remember best majority end.,0.8105263157894735,53x92x65,"Jackson, Mahoney and Ramos",16,0.964,0,False,False,False,False,True,False,True,False,False,False,False,False
P954325,SKU-42579,Myself Electronics,0.16401982981554408,0.3045904498127917,48%,Toward although always dinner glass inside medical my school off training how.,0.39999999999999997,10x18x39,Rivera PLC,16,0.32,1,False,False,True,False,False,False,True,False,False,False,False,False
P265558,SKU-11811,Three Electronics,0.5821896494371895,0.7262655793198953,24%,Reflect thought scene late beautiful head doctor consumer media property buy factor inside spring response rule security pattern thing.,0.39999999999999997,43x79x48,Jones Ltd,20,0.486,1,True,False,False,False,False,True,False,False,False,False,False,False
P827968,SKU-67213,Evidence Books,0.8563733327610444,0.8803815971687952,8%,Develop water cost bar stay mean adult eight may southern answer pull campaign hold above policy stock meet front.,0.2736842105263158,24x47x92,Dorsey PLC,17,0.176,1,False,False,True,False,False,False,True,False,False,False,False,False
P253985,SKU-71612,Knowledge Home,0.7548850235532713,0.8307842232138277,14%,Attention item certain house compare Democrat wide well hospital have past create fill wear.,0.7263157894736842,19x90x35,Waller-Herrera,24,0.758,1,False,False,False,True,False,False,False,False,False,False,True,False
P616142,SKU-18800,Upon Books,0.42803107529535483,0.4508283325639842,11%,Require carry development budget full whom oil us whose small its money medical of Republican responsibility phone.,0.5052631578947369,47x88x76,Quinn LLC,22,0.962,1,False,False,False,True,False,True,False,False,False,False,False,False
P117987,SKU-9084,Organization Electronics,0.5141641539600614,0.9299174231933117,47%,One building computer low ready find realize city second thousand probably.,0.2421052631578947,67x22x94,Johnson LLC,10,0.398,1,False,False,False,False,True,False,False,False,False,False,True,False
P502371,SKU-63590,Meet Home,0.5470582554483706,0.8561317125711648,39%,Whose sell popular turn similar pretty goal officer exactly if detail as here two agent factor know class return democratic.,0.631578947368421,16x94x32,Riley Inc,11,0.66,0,True,False,False,False,False,False,True,False,False,False,False,False
P407054,SKU-23597,Whose Electronics,0.47303445537754985,0.6715340821664871,33%,Around rock specific line approach class federal institution quality.,0.7999999999999998,46x40x57,Hill Inc,23,0.202,0,False,False,True,False,False,False,False,False,False,False,False,True
P706500,SKU-95434,Better Fashion,0.19341044928267143,0.2013694414525312,12%,Which country never hospital pay find step next similar though experience which bag structure single far.,0.9473684210526316,90x13x79,"Perez, Perez and Johnson",15,0.338,0,False,False,False,True,False,True,False,False,False,False,False,False
P883807,SKU-35414,Discuss Sports,0.5106231154700461,0.533261527414474,10%,Would billion central race appear successful south open possible senior democratic impact total civil poor along young.,0.21052631578947367,37x81x33,"Camacho, Marquez and Cook",10,0.964,1,False,False,False,True,False,False,False,True,False,False,False,False
P33397,SKU-66763,Organization Books,0.42444711512667266,0.6639842026978509,39%,Whom military vote film we forward stage fire direction thousand able.,0.6842105263157894,33x32x31,Olson-Anderson,17,0.724,1,False,False,False,False,True,False,False,False,True,False,False,False
P938656,SKU-27513,Positive Home,0.4151813977444658,0.42685541365338253,9%,Whose program close pay fish town dog suggest her draw knowledge position stop expect these sense act trouble every.,0.831578947368421,73x74x57,Larson PLC,24,0.192,1,False,False,False,False,True,False,False,False,True,False,False,False
P181020,SKU-29544,Reduce Electronics,0.48901205026128575,0.5698722880443144,19%,Choice along box responsibility evidence key dinner subject heavy watch.,0.5684210526315789,32x47x44,Taylor Inc,18,0.252,0,False,False,False,True,False,False,False,False,False,False,True,False
P266548,SKU-92441,Provide Home,0.20634597019089418,0.2958198697235472,34%,Only argue some anything over wind man along better huge forget understand.,0.831578947368421,82x99x64,"Price, Lopez and Alvarado",12,0.868,0,False,False,True,False,False,False,False,False,False,False,True,False
P46423,SKU-47625,Painting Home,0.19599111521251594,0.19906139406062473,10%,Possible develop claim step pressure heart morning father address environment another out.,0.5052631578947369,51x42x19,Franco Group,10,0.336,0,False,False,False,True,False,False,True,False,False,False,False,False
P609479,SKU-64696,Society Electronics,0.6341678023027482,0.6965943478483869,14%,Mean family attorney often stay others my now ball claim represent born keep little research recognize safe house catch.,0.39999999999999997,20x44x97,"Hill, Garcia and Humphrey",7,0.4,1,False,True,False,False,False,False,False,False,False,False,True,False
P84877,SKU-42630,Move Home,0.5683420428572963,0.9537159563009694,43%,National subject appear risk both owner trade because interesting camera recently reflect important dark should building turn instead environment.,0.6842105263157894,61x94x27,Glover-Gutierrez,13,0.0,0,False,False,False,False,True,True,False,False,False,False,False,False
P58402,SKU-42003,Paper Sports,0.49997317395083324,0.7958147407293429,40%,Third source throw less research drive hair along special leg agreement remember soon nature worry.,0.2736842105263158,47x37x37,Oneill Group,9,0.202,0,False,False,False,True,False,False,False,False,False,True,False,False
P569716,SKU-65482,Carry Books,0.6902396102711578,0.8621736677437555,24%,Even rich want consumer conference imagine listen husband meeting remain state person development together arm serve food effect.,0.21052631578947367,23x67x89,"Hogan, Brown and Simpson",13,0.446,1,False,True,False,False,False,False,False,False,False,False,True,False
P784664,SKU-36489,Money Sports,0.3008434109858037,0.3142175719341437,11%,Position feeling level bank per prevent over call memory make offer age summer design why government PM red model body wrong.,1.0,10x89x58,Hayes Inc,9,0.458,1,False,False,False,False,True,False,False,True,False,False,False,False
P569354,SKU-47517,Bank Electronics,0.4897095275396221,0.7534800225675744,38%,Less government social price week future response argue answer simply house keep purpose two practice.,0.431578947368421,28x12x46,"White, Rivera and Conner",8,0.444,0,True,False,False,False,False,False,False,False,False,False,False,True
P152370,SKU-67479,Final Sports,0.5093515607395407,0.5717494999230651,16%,Congress stage either number cover economic everything available recent above member science statement weight physical.,0.431578947368421,16x71x14,"Mata, Sanchez and Miller",11,0.454,0,False,False,False,False,True,False,False,False,True,False,False,False
